Barcelona_Block_MOO_ready* 12:36:35 Parameters 0.71293500,0.54137800,0.23085900,0.55667300,0.24868200,0.75399700,0.53159800,0.01775000,0.51829500,0.89599400,0.85671300,0.34790500,0.65505000,0.67081300,0.32255100,0.81216900,0.39536600,0.43639700,0.73381200,0.88926700,0.64280900,0.44085600,0.88009700,0.00001000,0.22073400,0.50831000,0.27167300,0.41664200,0.46811600,0.73033100,0.97628000,0.66874900,0.70189100,0.88319200,0.00929300,0.79736800,0.47088500,0.82487600,0.92047100,0.09287000,0.20150100,0.85059000,0.97407500,0.10154800,0.30524100,0.04678200,0.98159500,0.71490200,0.30193300,0.77643400,0.77812300,0.99991200,0.77380500,0.54799600,0.68038500,0.50498600,0.11735100,0.06619100,0.55306400,0.68526200,0.38395300,0.63450300,0.03231300,0.42536600,0.08925700,0.00115100,0.34790300,0.47657800,0.06023200,0.55002400,0.33161000,0.56303200,0.03846900,0.35784100,0.56146500,0.19035600,0.86548900,0.19045200,0.02210400,0.79979100,0.98776400,0.74956700,0.05309500,0.28284100,0.06291800,0.22668100,0.80680700,0.71612200,0.64850700,0.07349900 Objectives 0.3327
Barcelona_Block_MOO_ready* 12:38:22 Parameters 0.56359900,0.91040900,0.91916500,0.99904000,0.81260500,0.43631300,0.65809600,0.73486100,0.70250500,0.85615300,0.99935700,0.63259200,0.96717500,0.85140700,0.34391700,0.97589400,0.17801000,0.00391800,0.63910400,0.06964800,0.70359700,0.95786100,0.58292300,0.63561700,0.38349000,0.42302700,0.98899000,0.93204700,0.95149400,0.26474000,0.18347300,0.87101800,0.61944200,0.00432800,0.79607500,0.79747500,0.46289300,0.67564200,0.34096600,0.92730900,0.29558400,0.69707600,0.13169800,0.58362600,0.86230500,0.07376200,0.41889200,0.29162400,0.64430600,0.22337200,0.45143900,0.76959500,0.90122300,0.36300000,0.99736600,0.28152800,0.99999400,0.98880800,0.98878400,0.99729000,0.67985000,0.33549700,0.30317200,0.28643200,0.99929100,0.04350600,0.72425600,0.37868000,0.98930300,0.12235300,0.14720600,0.34673300,0.58797300,0.12631800,0.40843400,0.96799000,0.48888700,0.70014800,0.97786500,0.91747100,0.64533100,0.23507100,0.99101600,0.12243900,0.00103000,0.27277000,0.47146200,0.99772400,0.54805000,0.66116000 Objectives 0.3301
Barcelona_Block_MOO_ready* 12:39:27 Parameters 0.40863400,0.23949800,0.00074200,0.53138000,0.38073000,0.33751100,0.00036500,0.33210800,0.38533500,0.26990000,0.64916000,0.18237000,0.82328300,0.17569800,0.95947500,0.70520300,0.82132700,0.75665500,0.29724200,0.00144900,0.74375000,0.84141000,0.68942900,0.47806300,0.16630800,0.42306900,0.65774400,0.98718900,0.67834500,0.56749500,0.15281800,0.77814000,0.57722100,0.89395800,0.99486300,0.93010200,0.03704800,0.97364800,0.12452500,0.32465800,0.90267300,0.49001400,0.44417100,0.50138900,0.50081400,0.49056700,0.85666300,0.40780500,0.11813900,0.38798300,0.96851400,0.84700700,0.16559200,0.43801900,0.98093700,0.61124900,0.36224900,0.42666400,0.96764200,0.00116500,0.01049400,0.96404100,0.95341700,0.85132400,0.75455600,0.03350000,0.05322700,0.34622000,0.22893200,0.26264300,0.69135500,0.12172000,0.77266100,0.98366100,0.81620900,0.25007900,0.84063600,0.24444200,0.19031900,0.48703800,0.52396100,0.67969000,0.58372400,0.64150400,0.22800600,0.00089800,0.32486600,0.99284100,0.35732100,0.49784100 Objectives 0.3394
Barcelona_Block_MOO_ready* 12:40:36 Parameters 0.70520000,0.02705300,0.13521900,0.89998100,0.35104000,0.76172500,0.91900200,0.99440600,0.38746800,0.29624800,0.78738900,0.40629500,0.74291300,0.72284600,0.77872200,0.87414600,0.95994300,0.80040000,0.25235200,0.49062000,0.99943700,0.87918900,0.93468800,0.02307500,0.97683500,0.05341900,0.18608700,0.61634400,0.95905100,0.22420100,0.09240600,0.84872000,0.99071900,0.14155600,0.05428000,0.67901200,0.08256100,0.62598700,0.48609400,0.06491500,0.05435300,0.54419800,0.08293800,0.41202800,0.99751600,0.06649100,0.62515300,0.23310000,0.00199600,0.00689100,0.99092000,0.71660700,0.65490100,0.61006900,0.23188100,0.15431200,0.01767400,0.08448800,0.51792400,0.06950100,0.00613900,0.31780900,0.04709100,0.03876000,0.13824000,0.36549100,0.58958400,0.96576300,0.09959100,0.14988500,0.61163900,0.99710600,0.48482600,0.94426700,0.99854200,0.54913800,0.57016600,0.37779500,0.02734300,0.55954500,0.97013900,0.96025900,0.46077800,0.44927600,0.97863700,0.97932500,0.44438100,0.63548800,0.45661800,0.51901500 Objectives 0.3286
Barcelona_Block_MOO_ready* 12:41:38 Parameters 0.30839900,0.74200900,0.46023700,0.90050200,0.45691500,0.32877000,0.19160000,0.49911100,0.64018600,0.54161100,0.96071000,0.46235700,0.76773100,0.82635100,0.99017000,0.06081200,0.03578000,0.22242000,0.74875600,0.01426900,0.99807500,0.63567900,0.99987000,0.05881800,0.06208400,0.91478800,0.76173700,0.69807800,0.62052000,0.09638600,0.23654800,0.69416400,0.76534000,0.73667000,0.81970500,0.95122900,0.55685000,0.70794300,0.76495100,0.00218200,0.76930600,0.94447900,0.20922500,0.57385000,0.92151600,0.71803500,0.55811700,0.25962400,0.10580000,0.62680000,0.59734200,0.81587700,0.36863700,0.40594900,0.53590900,0.12292300,0.05416900,0.11070300,0.44489500,0.98747200,0.97518600,0.53586500,0.57897000,0.17896200,0.19311700,0.65537800,0.40366600,0.00686200,0.60191600,0.18962600,0.74650900,0.00606000,0.76531200,0.26332700,0.44695000,0.89587500,0.19287500,0.05371600,0.98993700,0.10710000,0.61821300,0.00307400,0.83947300,0.61282500,0.34682900,0.89175500,0.17666700,0.94225800,0.52326300,0.67638200 Objectives 0.3568
Barcelona_Block_MOO_ready* 12:42:48 Parameters 0.99452600,0.50877700,0.90303400,0.97811600,0.27281400,0.20846800,0.00461700,0.28781500,0.40288200,0.36262100,0.48601800,0.60625600,0.63995300,0.93463700,0.99411400,0.38180500,0.99998600,0.28689400,0.63022500,0.74559700,0.98776100,0.92985900,0.68371700,0.04362100,0.81888200,0.54760600,0.98774500,0.47423800,0.45885000,0.00171400,0.16458800,0.62292600,0.47340500,0.71191500,0.03901500,0.73845900,0.46499600,0.82354000,0.13061100,0.27349400,0.96464600,0.89422500,0.95964500,0.45588200,0.73727200,0.42673500,0.83046400,0.53716400,0.81501000,0.63565400,0.16180700,0.78523700,0.99472400,0.92833100,0.37006400,0.51979200,0.04084100,0.14544400,0.83796700,0.64044400,0.14404300,0.75275100,0.68192600,0.98086000,0.26989700,0.00645500,0.95127500,0.00040700,0.37183400,0.35397200,0.59217800,0.34986100,0.64700800,0.08577400,0.72767700,0.92460700,0.09856600,0.21279000,0.37081000,0.66906100,0.27703800,0.89895300,0.20393400,0.53777900,0.43043400,0.41578300,0.96686100,0.09565200,0.40739300,0.71247700 Objectives 0.346
Barcelona_Block_MOO_ready* 12:44:00 Parameters 0.88101400,0.80786900,0.82844400,0.83198300,0.39270700,0.67945300,0.29855800,0.77946000,0.95188200,0.57020800,0.87163400,0.26820300,0.93920700,0.81497500,0.23321200,0.72531500,0.10087400,0.74779300,0.04419200,0.43638200,0.44585700,0.99793300,0.49304300,0.07291800,0.92622200,0.36665700,0.61797100,0.22691600,0.91021100,0.42536800,0.17645200,0.98182600,0.15124600,0.99072600,0.82699800,0.98269900,0.56311900,0.62800200,0.91161100,0.51485900,0.07666600,0.37238100,0.65422800,0.67982000,0.65455900,0.73563700,0.38700000,0.32665200,0.00453400,0.19411000,0.96518500,0.98521600,0.45088700,0.40774000,0.24156300,0.80081700,0.54483100,0.43570400,0.94622700,0.33322800,0.07703100,0.97926000,0.36923400,0.67037500,0.17130400,0.34582000,0.76357500,0.35581400,0.98061200,0.16102300,0.77470200,0.80971100,0.50369900,0.59830600,0.14656500,0.79535700,0.97337100,0.39956700,0.61821500,0.84852100,0.69454100,0.76798800,0.88259200,0.30290200,0.09222500,0.34278000,0.75934400,0.91206800,0.00109500,0.73769800 Objectives 0.3448
Barcelona_Block_MOO_ready* 12:45:12 Parameters 0.91792100,0.92127200,0.41115400,0.79369700,0.17357400,0.34990900,0.50077700,0.00907400,0.91451600,0.01474400,0.96903800,0.13795000,0.99778700,0.97211700,0.62158500,0.98820700,0.80187800,0.95341200,0.23342600,0.95408000,0.83583500,0.92573800,0.47871100,0.23564600,0.82780300,0.12499400,0.76073900,0.70632200,0.97399800,0.06360900,0.23601600,0.99878600,0.93764400,0.37613400,0.89974400,0.43354500,0.29212800,0.54424600,0.89796100,0.10422200,0.98925200,0.42834300,0.77510200,0.40866300,0.99614800,0.93532100,0.68006200,0.42406100,0.52108900,0.05190400,0.86807000,0.86669500,0.00005300,0.00266200,0.26551900,0.98516800,0.75856300,0.19284400,0.63328500,0.95729800,0.60099000,0.33058200,0.26236600,0.60467300,0.04173700,0.00214400,0.21368600,0.06669400,0.39899400,0.20056200,0.15077000,0.66647200,0.98545000,0.99353700,0.67163600,0.26523000,0.43645800,0.14021000,0.43730700,0.88285700,0.13609500,0.07854300,0.05539500,0.48904300,0.32166500,0.15925800,0.21040500,0.69998500,0.99097900,0.70188400 Objectives 0.3364
Barcelona_Block_MOO_ready* 12:46:29 Parameters 0.93593800,0.92282400,0.60757800,0.08382500,0.05931200,0.08053500,0.45578000,0.97284800,0.99137900,0.73658700,0.96057100,0.98711700,0.57652800,0.28803400,0.92468300,0.96671700,0.60055900,0.24049300,0.51357000,0.07586500,0.67020400,0.41374700,0.92172000,0.47006400,0.08062600,0.96407900,0.49045500,0.95977900,0.73203900,0.20303500,0.14637700,0.22595200,0.71652000,0.82850500,0.55777600,0.83145400,0.12128100,0.76280100,0.94498400,0.22043200,0.09105400,0.00476200,0.27318300,0.23276400,0.43609600,0.25064700,0.70416200,0.05852600,0.35679900,0.97811300,0.69989100,0.98574000,0.14823300,0.92486500,0.25923300,0.83783000,0.03701300,0.10974000,0.71501500,0.37309800,0.19498300,0.49192100,0.32385800,0.00690600,0.30312800,0.20305400,0.14728900,0.00627300,0.13150700,0.96236800,0.10277800,0.37794400,0.30854200,0.61851900,0.00016700,0.05750100,0.98955200,0.18918800,0.28746400,0.24415300,0.95707700,0.22435100,0.19859800,0.78741300,0.62738300,0.33642300,0.44952600,0.94583100,0.96269800,0.75581600 Objectives 0.3184
Barcelona_Block_MOO_ready* 12:47:42 Parameters 0.08346600,0.52236500,0.55426800,0.99112000,0.21584800,0.64825300,0.21339900,0.44762300,0.89209900,0.87306900,0.92334700,0.00769800,0.86081400,0.83022400,0.99087700,0.80218200,0.81695600,0.89438600,0.09047400,0.43643500,0.28001400,0.78193700,0.45467300,0.07155800,0.43619400,0.76607800,0.99445500,0.34308000,0.68149100,0.36155600,0.03170100,0.95560000,0.75422900,0.48982200,0.78300000,0.82661200,0.01816000,0.67846000,0.10585300,0.14455200,0.36017300,0.41893800,0.44528300,0.50767100,0.43746300,0.19564100,0.35782400,0.60545500,0.91472900,0.99937400,0.64896200,0.55333500,0.00558300,0.50906300,0.18297400,0.72513400,0.12460000,0.67678200,0.80835100,0.81060300,0.70603900,0.55229100,0.23840100,0.99990200,0.51675900,0.13494000,0.58641700,0.28055700,0.00121500,0.61148500,0.64817900,0.12968000,0.52965300,0.52803200,0.14501900,0.19953800,0.77134600,0.00927800,0.74509000,0.00504600,0.00004200,0.59739600,0.98973300,0.12543100,0.15442600,0.17121400,0.93701500,0.89977900,0.43685100,0.38450900 Objectives 0.323
