Barcelona_Block_MOO_ready* 03:15:38 Parameters 0.222389,0.594272,0.940591,0.336961,0.598283,0.607659,0.615102,0.986162,0.217697,0.081851,0.109752,0.501032,0.124223,0.447770,0.659727,0.777501,0.393087,0.919659,0.211256,0.218311,0.647769,0.063810,0.039588,0.361025,0.551633,0.222734,0.147668,0.786951,0.473975,0.186886,0.942881,0.155249,0.506693,0.616825,0.820549,0.339329,0.783368,0.371495,0.314468,0.887755,0.137732,0.687769,0.135767,0.301271,0.321183,0.331544,0.276590,0.873656,0.538832,0.127351,0.777714,0.531848,0.634656,0.526388,0.111086,0.878819,0.054467,0.590563,0.054424,0.760129,0.379435,0.751844,0.351289,0.454985,0.964368,0.405461,0.132350,0.612869,0.290583,0.770427,0.593912,0.687549,0.442939,0.344474,0.893420,0.361026,0.750795,0.735743,0.153534,0.215009,0.825037,0.636532,0.066176,0.318700,0.098359,0.553785,0.566220,0.375616,0.932139,0.381345 Objectives 0.2902
Barcelona_Block_MOO_ready* 03:16:51 Parameters 0.296609,0.832301,0.183676,0.419415,0.994513,0.977065,0.007375,0.351525,0.771486,0.559241,0.563448,0.482146,0.879611,0.524811,0.397880,0.022155,0.243451,0.819961,0.250056,0.724662,0.097068,0.240541,0.606089,0.539958,0.884246,0.663932,0.124116,0.545282,0.227332,0.307539,0.815888,0.638495,0.698399,0.139213,0.850945,0.609616,0.957243,0.426201,0.412596,0.130347,0.196966,0.149845,0.431637,0.143589,0.914007,0.474824,0.220956,0.315261,0.427971,0.517220,0.815845,0.393365,0.284359,0.738151,0.872171,0.640631,0.249189,0.765333,0.141322,0.412910,0.836069,0.379636,0.238887,0.124754,0.661889,0.495726,0.437827,0.236935,0.788141,0.287021,0.150164,0.811367,0.954072,0.371874,0.226695,0.915778,0.591411,0.270781,0.755887,0.061475,0.633701,0.345251,0.244783,0.154909,0.409559,0.705139,0.791692,0.458128,0.628372,0.874058 Objectives 0.2858
Barcelona_Block_MOO_ready* 03:18:11 Parameters 0.060912,0.422278,0.263653,0.737684,0.399331,0.388041,0.950224,0.019186,0.086000,0.882537,0.811834,0.242786,0.749510,0.842738,0.974833,0.447716,0.169688,0.255438,0.335508,0.668419,0.931553,0.602507,0.326272,0.295106,0.356508,0.451487,0.979156,0.672553,0.346563,0.489331,0.724916,0.837725,0.546453,0.960632,0.158789,0.502671,0.687578,0.514350,0.463876,0.298076,0.448382,0.229035,0.071090,0.045775,0.536637,0.765602,0.965513,0.962086,0.364046,0.875849,0.385579,0.032520,0.913556,0.421898,0.369985,0.530815,0.193918,0.113857,0.874799,0.593723,0.429253,0.748072,0.758218,0.783630,0.611019,0.143194,0.505627,0.592140,0.513835,0.689633,0.506118,0.443149,0.614036,0.793950,0.004788,0.736514,0.512483,0.206018,0.362194,0.319966,0.733913,0.154054,0.273447,0.993192,0.813382,0.502415,0.241337,0.841447,0.533139,0.964368 Objectives 0.2825
Barcelona_Block_MOO_ready* 03:19:21 Parameters 0.212090,0.171715,0.584692,0.160575,0.906082,0.438314,0.794244,0.707311,0.193935,0.303888,0.339490,0.096936,0.963962,0.331155,0.911671,0.323562,0.553821,0.361003,0.615837,0.431545,0.760695,0.030007,0.499647,0.005389,0.614808,0.103717,0.191793,0.713508,0.713824,0.666530,0.142279,0.551010,0.604088,0.694441,0.374313,0.705227,0.190975,0.266743,0.577861,0.571640,0.941638,0.485769,0.365576,0.843605,0.837658,0.547360,0.224928,0.425713,0.155903,0.457651,0.468541,0.464898,0.536060,0.038755,0.540518,0.058019,0.515526,0.353635,0.898790,0.261337,0.359170,0.778861,0.741708,0.704523,0.405181,0.240304,0.002311,0.711753,0.342288,0.433477,0.002251,0.508643,0.866457,0.572486,0.975663,0.014661,0.206281,0.454203,0.457220,0.489802,0.858376,0.104267,0.662860,0.224644,0.494110,0.164460,0.083937,0.961947,0.143736,0.739362 Objectives 0.2918
Barcelona_Block_MOO_ready* 03:20:42 Parameters 0.083403,0.968955,0.900591,0.176413,0.778738,0.959047,0.761491,0.567680,0.964130,0.499056,0.991945,0.931445,0.592440,0.703018,0.001972,0.723773,0.558811,0.947879,0.737173,0.666653,0.711585,0.096468,0.614600,0.445164,0.791342,0.883048,0.756900,0.094584,0.999482,0.107138,0.360613,0.262352,0.950877,0.122802,0.003263,0.164868,0.653997,0.540177,0.290232,0.961290,0.084922,0.877919,0.824876,0.776757,0.799348,0.360386,0.933535,0.783583,0.809783,0.916339,0.248739,0.003445,0.836683,0.401027,0.410239,0.848129,0.120452,0.364330,0.786501,0.990178,0.562436,0.826379,0.131171,0.030654,0.205583,0.596912,0.973198,0.086733,0.534582,0.964346,0.444684,0.889394,0.326078,0.989642,0.281681,0.483867,0.371045,0.755359,0.920973,0.302987,0.669542,0.185591,0.769746,0.605622,0.966424,0.776484,0.449873,0.072367,0.789712,0.545807 Objectives 0.2962
Barcelona_Block_MOO_ready* 03:21:47 Parameters 0.728192,0.152389,0.888095,0.803881,0.069523,0.326870,0.504936,0.206794,0.156116,0.739466,0.326834,0.402759,0.826841,0.145567,0.833158,0.888318,0.685749,0.433768,0.657746,0.237641,0.857797,0.400773,0.697050,0.566049,0.025803,0.846741,0.644821,0.587048,0.922890,0.274513,0.780583,0.655632,0.481898,0.351286,0.949066,0.093668,0.235915,0.833404,0.646508,0.803711,0.837003,0.108776,0.894578,0.729387,0.305325,0.084193,0.727817,0.058527,0.735217,0.788439,0.190945,0.719897,0.940177,0.783542,0.717723,0.710388,0.285242,0.512609,0.065256,0.020153,0.445155,0.040050,0.080223,0.211139,0.474513,0.915325,0.794917,0.127644,0.744868,0.501094,0.269444,0.186713,0.752907,0.846396,0.340223,0.101852,0.038866,0.606771,0.226819,0.704010,0.893660,0.865311,0.942869,0.724474,0.703340,0.390929,0.161637,0.478126,0.732845,0.134377 Objectives 0.3042
Barcelona_Block_MOO_ready* 03:22:56 Parameters 0.841966,0.733849,0.853662,0.661656,0.938684,0.083604,0.224828,0.538544,0.891019,0.675460,0.183936,0.197703,0.890937,0.538109,0.098724,0.494102,0.259470,0.106189,0.688092,0.945571,0.272114,0.831693,0.660502,0.148991,0.267412,0.760650,0.925947,0.420331,0.816424,0.865433,0.099717,0.398191,0.025839,0.315160,0.187519,0.920585,0.082977,0.239761,0.975533,0.342750,0.628826,0.581619,0.045675,0.215490,0.435276,0.206932,0.038971,0.822003,0.520937,0.110676,0.956000,0.765535,0.815304,0.494882,0.501694,0.497032,0.198218,0.560836,0.704416,0.078870,0.548946,0.008936,0.595704,0.364860,0.364830,0.677356,0.809037,0.494700,0.836403,0.063427,0.661551,0.262294,0.334729,0.304382,0.130319,0.625841,0.245256,0.539521,0.714196,0.021157,0.272905,0.993245,0.325192,0.385503,0.184929,0.117403,0.523688,0.665854,0.243193,0.341165 Objectives 0.2965
Barcelona_Block_MOO_ready* 03:24:03 Parameters 0.184915,0.983051,0.718330,0.107615,0.572291,0.638544,0.595609,0.934919,0.685735,0.770133,0.010801,0.023194,0.678933,0.796718,0.335120,0.151746,0.921305,0.746837,0.906381,0.048479,0.544050,0.436334,0.833810,0.053427,0.115621,0.391244,0.103037,0.764829,0.150771,0.078958,0.716010,0.213888,0.378793,0.884160,0.541272,0.909713,0.341687,0.118700,0.814713,0.812278,0.333291,0.446002,0.276941,0.130184,0.808103,0.803624,0.333721,0.905587,0.577836,0.279586,0.398589,0.746828,0.503474,0.907260,0.747790,0.096960,0.989458,0.822765,0.805751,0.174187,0.208201,0.434858,0.856035,0.771294,0.174585,0.123222,0.728371,0.307392,0.011825,0.367489,0.690023,0.531461,0.052354,0.142094,0.649338,0.155376,0.450351,0.245887,0.910495,0.273252,0.948280,0.418407,0.194629,0.852273,0.914978,0.633797,0.899641,0.724731,0.362225,0.257501 Objectives 0.2854
Barcelona_Block_MOO_ready* 03:25:04 Parameters 0.893355,0.716830,0.819576,0.695954,0.842285,0.207593,0.401733,0.147885,0.334781,0.860928,0.798031,0.814880,0.006461,0.936585,0.034778,0.334854,0.310360,0.002897,0.939318,0.376339,0.909303,0.849380,0.751824,0.079863,0.851685,0.803504,0.517702,0.632692,0.799206,0.417401,0.241724,0.512535,0.832278,0.996409,0.488887,0.262170,0.033903,0.205978,0.026840,0.856852,0.140532,0.283178,0.413040,0.953181,0.359641,0.047211,0.109152,0.163674,0.215108,0.919466,0.590569,0.597411,0.374461,0.658848,0.433576,0.427508,0.016510,0.993092,0.765849,0.876671,0.492675,0.257014,0.506137,0.939146,0.160371,0.884713,0.765941,0.765078,0.183284,0.986805,0.368526,0.196458,0.725715,0.515844,0.668270,0.502093,0.401002,0.046945,0.069065,0.614646,0.977306,0.910392,0.358614,0.786431,0.215300,0.945496,0.171972,0.216409,0.564767,0.242122 Objectives 0.3056
Barcelona_Block_MOO_ready* 03:26:06 Parameters 0.160500,0.874043,0.475950,0.308204,0.467611,0.491128,0.209071,0.300905,0.049906,0.553598,0.774339,0.049317,0.154386,0.614883,0.263968,0.587163,0.419996,0.556970,0.880244,0.066798,0.158339,0.024941,0.435807,0.317032,0.087255,0.284472,0.832847,0.489624,0.030306,0.905059,0.078168,0.588111,0.779462,0.710661,0.334677,0.534899,0.566670,0.750094,0.040799,0.256581,0.072691,0.261802,0.555665,0.492847,0.620367,0.576753,0.427386,0.396729,0.062440,0.176000,0.670517,0.994304,0.879434,0.547303,0.795773,0.566001,0.306346,0.724088,0.848313,0.848802,0.013379,0.172901,0.418817,0.523687,0.007249,0.841722,0.104006,0.177681,0.310628,0.113100,0.847224,0.414884,0.928034,0.326206,0.934828,0.802745,0.990857,0.946498,0.207369,0.825307,0.571646,0.959694,0.049114,0.399268,0.851331,0.039748,0.430269,0.790864,0.767745,0.823388 Objectives 0.2907
