Barcelona_Block_MOO_ready* 02:38:34 Parameters 0.29027900,0.15167400,0.97545400,0.22253800,0.90603900,0.10720400,0.01708000,0.92529500,0.77545100,0.87136000,0.88099600,0.99365300,0.91625600,0.81236900,0.00899700,0.24005500,0.07173400,0.02451000,0.51751400,0.49063500,0.61800000,0.16646000,0.23659500,0.23067100,0.13585900,0.27459900,0.02351600,0.68052300,0.16166200,0.38846100,0.27776900,0.97960500,0.89074400,0.49538000,0.97376300,0.96632700,0.14409900,0.00628600,0.46579700,0.89109600,0.97317200,0.21920300,0.01898300,0.99597500,0.54134800,0.82358600,0.04930900,0.07380900,0.47573800,0.54831700,0.97640000,0.92337200,0.82908000,0.00342300,0.98243100,0.35228800,0.73690800,0.99987300,0.94766200,0.94032700,0.29215400,0.06346600,0.59360900,0.01202300,0.97545200,0.53515500,0.58719800,0.96890500,0.99942000,0.98703000,0.99050100,0.51612700,0.53815900,0.37747100,0.26488500,0.44375800,0.79230700,0.90385700,0.00083000,0.89888700,0.73913400,0.83868400,0.68212200,0.95526500,0.32239400,0.61836300,0.16763600,0.05041800,0.83634600,0.88119100 Objectives 0.3366
Barcelona_Block_MOO_ready* 02:39:36 Parameters 0.62432800,0.31974100,0.21748200,0.99961200,0.99988100,0.05465800,0.79909800,0.99756900,0.63139400,0.04192600,0.57996500,0.01114300,0.59493400,0.53878500,0.98357800,0.10942600,0.28718000,0.10505800,0.46246800,0.16897800,0.97022100,0.24487200,0.65691600,0.05711100,0.69253500,0.38727600,0.28369900,0.50879300,0.65930300,0.87576600,0.20148500,0.61849800,0.97104300,0.22903300,0.03632700,0.59960800,0.70144000,0.18667900,0.82487300,0.99995400,0.01669900,0.95284400,0.11803100,0.99594400,0.19120200,0.58321100,0.14221700,0.19302400,0.81100600,0.51175900,0.65019900,0.42203600,0.15440700,0.23429000,0.70139600,0.89679800,0.46229900,0.34075100,0.79132000,0.15327300,0.54700500,0.70704800,0.07801900,0.03935000,0.60682000,0.12811200,0.66616700,0.64572300,0.99052500,0.00042600,0.03534000,0.98109000,0.53172500,0.48614700,0.98983100,0.99994200,0.59059000,0.99220000,0.84244700,0.63645700,0.49792800,0.75083700,0.55703200,0.08293000,0.42515100,0.70398700,0.21756300,0.09368700,0.23714300,0.94865600 Objectives 0.347
Barcelona_Block_MOO_ready* 02:40:47 Parameters 0.97253700,0.20555400,0.47019000,0.46360100,0.01769100,0.71455600,0.77934000,0.51394900,0.90379100,0.59164100,0.01028100,0.40333100,0.06702600,0.35562700,0.19093100,0.51347300,0.52417400,0.63020600,0.27937400,0.81463600,0.13299300,0.20633300,0.16301200,0.15482500,0.24348100,0.38541800,0.84084200,0.91137900,0.26930800,0.59244900,0.49868900,0.00764300,0.28674700,0.48660000,0.12607800,0.34924900,0.11209200,0.30341100,0.65957400,0.75267300,0.14704900,0.23397700,0.99850400,0.99992400,0.51977800,0.70044000,0.10021800,0.12573300,0.78882700,0.94081600,0.74302700,0.35750300,0.98471600,0.77568200,0.51560200,0.99997900,0.61695600,0.03175300,0.72549200,0.24053300,0.08522200,0.59996300,0.42252800,0.21414700,0.67841100,0.95971600,0.61936200,0.65616200,0.86493600,0.95594400,0.33534900,0.39281700,0.34478000,0.24374900,0.20555300,0.60634700,0.43207100,0.77982900,0.49331500,0.85378700,0.45816600,0.44272300,0.99988100,0.30017600,0.62456400,0.37279600,0.96473700,0.72901100,0.46145600,0.18326000 Objectives 0.3028
Barcelona_Block_MOO_ready* 02:41:52 Parameters 0.20899900,0.02920700,0.14836500,0.32517000,0.22233400,0.99718100,0.10564500,0.79889000,0.84157600,0.27263000,0.81308800,0.65099400,0.94189200,0.27557000,0.16310600,0.66892100,0.70005800,0.00026700,0.81734300,0.46933700,0.87311000,0.41884300,0.17275600,0.19942500,0.75690100,0.88157900,0.57576500,0.83644400,0.63176300,0.00301700,0.00085200,0.96787000,0.99909500,0.56139900,0.25708800,0.99591400,0.66022600,0.45577200,0.99592100,0.78906700,0.59348100,0.00897700,0.02292800,0.43793400,0.89626700,0.02565200,0.35812800,0.48319200,0.25753300,0.70289500,0.96412900,0.50881800,0.46713100,0.82192900,0.37661500,0.23196600,0.93791600,0.63146700,0.65315700,0.46631700,0.35202400,0.74058300,0.03733100,0.56102700,0.78987700,0.20718400,0.99993300,0.52290900,0.18099000,0.34740600,0.36142600,0.01347400,0.56532300,0.34262000,0.15638200,0.74819900,0.47351100,0.81906500,0.35869100,0.59718600,0.71135400,0.26702400,0.74227300,0.82230900,0.02146200,0.33310000,0.64340800,0.97893200,0.98586200,0.09672100 Objectives 0.3123
Barcelona_Block_MOO_ready* 02:42:34 Parameters 0.20490700,0.00091700,0.99046700,0.54757300,0.46157900,0.36462600,0.25325300,0.77692300,0.99490800,0.37032900,0.70379500,0.81694600,0.94102300,0.00016000,0.00943500,0.11544300,0.26173500,0.77237700,0.33016300,0.33308300,0.63166500,0.01011800,0.00086600,0.81662400,0.66314600,0.46266300,0.79857000,0.52358500,0.08153800,0.00098400,0.73807800,0.09066400,0.75505100,0.89149600,0.13731700,0.30762300,0.36039200,0.14514500,0.25319600,0.06426900,0.85306200,0.30818200,0.66715500,0.98177400,0.54826700,0.98265900,0.00214200,0.00045100,0.53961800,0.37803800,0.99996600,0.57749300,0.48273400,0.96913600,0.66136500,0.29357600,0.83071200,0.22346500,0.02544300,0.93274100,0.02041300,0.23652600,0.48218600,0.00094700,0.92046700,0.23605000,0.38097500,0.91595600,0.23570400,0.00031400,0.32594400,0.89572200,0.97846500,0.38276800,0.78811900,0.02338800,0.49251100,0.24055900,0.03693500,0.69300800,0.57794700,0.14309800,0.66841600,0.95446200,0.37498200,0.31799800,0.56671700,0.25165800,0.01178300,0.15226600 Objectives 0.3575
Barcelona_Block_MOO_ready* 02:43:31 Parameters 0.70055200,0.97336800,0.72024300,0.19857800,0.58736800,0.30282800,0.80173100,0.16962400,0.97529700,0.40119300,0.77665800,0.30405200,0.94040800,0.34448500,0.20385500,0.94025900,0.93696700,0.14455500,0.33530500,0.88744200,0.94926200,0.58471700,0.28434600,0.55498400,0.54557700,0.65934000,0.48770200,0.97357400,0.12407100,0.00007300,0.39780400,0.16674200,0.93246800,0.99997600,0.73295700,0.02029200,0.10646900,0.43510100,0.48781500,0.96238100,0.77496300,0.63515900,0.60263900,0.89923400,0.63082000,0.21702600,0.37361300,0.24016800,0.31931900,0.25924100,0.74172500,0.69848100,0.77167900,0.25863100,0.01381700,0.34195000,0.38523500,0.36069200,0.99307200,0.89537400,0.29304700,0.85436100,0.57745800,0.08363200,0.94155300,0.07193700,0.72790200,0.74928500,0.86650800,0.00164100,0.61864400,0.02106500,0.52989300,0.99120400,0.99248900,0.93925700,0.64870600,0.94295900,0.30251300,0.65352800,0.40416900,0.11267300,0.71012400,0.00349000,0.25633400,0.11910100,0.36006900,0.02669400,0.49601900,0.99788000 Objectives 0.3209
Barcelona_Block_MOO_ready* 02:44:28 Parameters 0.65456800,0.61882200,0.17900800,0.02675600,0.00395900,0.00092900,0.35959000,0.95930000,0.24822900,0.82390100,0.10263700,0.53273800,0.02189900,0.19311500,0.02453500,0.02630000,0.30556300,0.64372100,0.93587900,0.46485600,0.07627800,0.22110800,0.71521200,0.92616800,0.84912600,0.98262400,0.16169800,0.93759300,0.89307700,0.90609200,0.21677900,0.00305800,0.66820600,0.70057700,0.30550800,0.26991400,0.03920600,0.31402600,0.92323100,0.42605500,0.74705400,0.13468400,0.88474800,0.38182700,0.45734300,0.99980300,0.60018300,0.20216100,0.07406700,0.99161900,0.94225300,0.15952400,0.99998400,0.05762500,0.05922400,0.72440700,0.46399200,0.00300400,0.80969100,0.19750900,0.70908400,0.44664500,0.83464000,0.23152100,0.61519500,0.44738800,0.78529200,0.47222600,0.99995900,0.58213300,0.50527600,0.93455000,0.05249900,0.00003000,0.79018200,0.01872700,0.99757000,0.53759900,0.05856100,0.98264100,0.05359000,0.27407700,0.72504400,0.31925400,0.19381700,0.17644100,0.31540900,0.93547100,0.56779500,0.81091900 Objectives 0.321
Barcelona_Block_MOO_ready* 02:45:30 Parameters 0.96427700,0.30617500,0.83668500,0.67160400,0.40936200,0.65351500,0.37547200,0.97963000,0.44462500,0.40278400,0.99643000,0.85450500,0.69793600,0.97720000,0.68404000,0.58409900,0.69460600,0.68010800,0.78685100,0.48959100,0.56039200,0.54387800,0.05384000,0.90595700,0.81046900,0.92806000,0.01156200,0.96279400,0.24957200,0.97065600,0.71090600,0.81293000,0.51792800,0.89172200,0.71179000,0.91211900,0.73689700,0.22137000,0.79471400,0.95610900,0.93780000,0.01887300,0.71699900,0.52387000,0.42109300,0.57723200,0.97372000,0.60490100,0.88721800,0.49477500,0.67697200,0.18344000,0.98869400,0.65073800,0.99579000,0.22460200,0.99921200,0.62816600,0.99944300,0.84798300,0.06434800,0.99987300,0.60851900,0.08230300,0.32145000,0.24255400,0.99793700,0.54102100,0.53412200,0.13466700,0.37639100,0.58554700,0.98334900,0.28594500,0.68352700,0.00095500,0.21891900,0.82623200,0.33755900,0.35229500,0.85686800,0.54425100,0.91309800,0.28995000,0.12984500,0.11776100,0.41792500,0.03993300,0.24925500,0.77783200 Objectives 0.3211
Barcelona_Block_MOO_ready* 02:46:34 Parameters 0.85944100,0.71512600,0.62739500,0.40528400,0.18475900,0.13588300,0.52743900,0.70823100,0.27504200,0.39537200,0.49531500,0.99973400,0.96539700,0.26130900,0.34975200,0.63903000,0.81978300,0.86385700,0.57185000,0.43185500,0.87227200,0.21761100,0.65454200,0.81588100,0.41827700,0.11943200,0.38761100,0.99403400,0.98309100,0.55833400,0.40650800,0.22918000,0.88147500,0.92245500,0.96485600,0.51322000,0.55848600,0.50822300,0.77331300,0.93156700,0.46934900,0.58419300,0.70629800,0.99251500,0.22550600,0.77299900,0.08014100,0.99207000,0.42809500,0.46227500,0.48638200,0.20686300,0.85985100,0.71876800,0.49759300,0.00048700,0.97802700,0.39521900,0.96885100,0.95434400,0.58339100,0.89703800,0.39548900,0.92257300,0.87848000,0.06268000,0.82879100,0.14008600,0.98761600,0.61946000,0.13866300,0.44481100,0.63804500,0.44820500,0.75392500,0.89590700,0.15840100,0.13860400,0.25823200,0.50000300,0.37073100,0.27845700,0.60221700,0.11569400,0.00010200,0.83946500,0.01003400,0.16219900,0.24797600,0.97873600 Objectives 0.3228
Barcelona_Block_MOO_ready* 02:47:32 Parameters 0.06078200,0.15362900,0.41834400,0.11736000,0.00291400,0.17785100,0.25457300,0.95862100,0.86446900,0.82988100,0.91219300,0.12174500,0.99825400,0.03770600,0.35753700,0.40400200,0.66493600,0.97335800,0.00448700,0.23681100,0.00041900,0.86395600,0.56213400,0.92222700,0.55393000,0.41501200,0.25927800,0.91006700,0.99041400,0.46272900,0.82207900,0.09456700,0.41239700,0.41377400,0.67969500,0.87883800,0.34588700,0.13563700,0.66163400,0.61966500,0.04784100,0.34144900,0.81570400,0.97731100,0.00100700,0.98384300,0.16702100,0.86387800,0.88083800,0.23309500,0.43550300,0.07053300,0.63706800,0.07381500,0.00238200,0.59591400,0.85378100,0.42518900,0.98385000,0.98106200,0.01376200,0.95296000,0.05448200,0.29475700,0.96756600,0.54702400,0.73802500,0.42348900,0.72636100,0.58884000,0.16427100,0.99999200,0.93901900,0.54465300,0.79779100,0.17783900,0.42868900,0.97216300,0.05917300,0.46461900,0.06277100,0.20475400,0.12066800,0.44615500,0.58378900,0.47313100,0.08233100,0.00477900,0.01711500,0.75992100 Objectives 0.3148
