Barcelona_Block_SOO_Penalization* 12:34:47 Parameters 0.122255,0.862966,0.267785,0.047615,0.272561,0.458905,0.941314,0.872566,0.646821,0.139636,0.468429,0.651821,0.892297,0.333400,0.220793,0.277976,0.899661,0.262609,0.563866,0.653972,0.723476,0.640373,0.586956,0.926689,0.736300,0.605948,0.205787,0.259428,0.817670,0.479425,0.383034,0.583256,0.462438,0.181101,0.094279,0.791322,0.558880,0.013445,0.648638,0.865995,0.620788,0.263502,0.953484,0.544278,0.779750,0.559703,0.942756,0.957158,0.635848,0.491646,0.056082,0.649374,0.519516,0.026696,0.438646,0.000344,0.568691,0.062013,0.665762,0.037821,0.439545,0.288497,0.530858,0.944536,0.908382,0.855155,0.727790,0.990391,0.579539,0.175432,0.888118,0.795717,0.859116,0.574458,0.834559,0.685622,0.789684,0.951641,0.310545,0.128531 Objectives 0.3253
Barcelona_Block_SOO_Penalization* 12:35:23 Parameters 0.463716,0.178883,0.905818,0.082587,0.966887,0.214639,0.140940,0.402675,0.425470,0.593468,0.124347,0.241307,0.521887,0.712336,0.013487,0.404971,0.601044,0.957531,0.419162,0.204464,0.319452,0.842586,0.764338,0.428290,0.693349,0.735023,0.748031,0.482470,0.865093,0.196285,0.111980,0.504498,0.410454,0.084618,0.975157,0.776227,0.513186,0.471325,0.608123,0.100549,0.908798,0.716730,0.628140,0.240745,0.110614,0.730954,0.148959,0.139858,0.129296,0.116535,0.234918,0.427979,0.277660,0.504585,0.650343,0.323562,0.118637,0.778949,0.436952,0.024579,0.695272,0.640583,0.914585,0.027943,0.584985,0.802790,0.027967,0.889632,0.152365,0.319001,0.679583,0.870321,0.181150,0.418724,0.472387,0.372454,0.544909,0.787038,0.639341,0.116249 Objectives 0.3323
Barcelona_Block_SOO_Penalization* 12:36:02 Parameters 0.766316,0.736513,0.248763,0.688117,0.441690,0.314235,0.124593,0.196005,0.971651,0.227912,0.001979,0.690363,0.210299,0.066424,0.921619,0.852817,0.450577,0.509147,0.535013,0.054486,0.268777,0.773876,0.909102,0.300173,0.657663,0.155650,0.131449,0.104540,0.667833,0.744078,0.200386,0.314208,0.164002,0.034887,0.447307,0.621939,0.198575,0.551291,0.917187,0.011648,0.323379,0.652940,0.976875,0.838504,0.923829,0.491420,0.554139,0.984823,0.360270,0.276172,0.399549,0.519559,0.550610,0.582055,0.994794,0.555325,0.803882,0.992622,0.069868,0.427989,0.840219,0.112007,0.306296,0.034772,0.996071,0.893127,0.596105,0.094950,0.680365,0.386628,0.316282,0.775577,0.759251,0.894957,0.659416,0.723745,0.067531,0.335429,0.075964,0.500587 Objectives 0.3419
Barcelona_Block_SOO_Penalization* 12:36:44 Parameters 0.427638,0.370287,0.667680,0.145995,0.930125,0.419139,0.872785,0.016690,0.816739,0.727229,0.882597,0.146047,0.333638,0.240939,0.089379,0.335831,0.856436,0.541297,0.599707,0.878962,0.928876,0.600883,0.628553,0.684306,0.536560,0.577042,0.381705,0.058845,0.178558,0.909530,0.994049,0.128574,0.110812,0.604694,0.798804,0.222685,0.880178,0.954918,0.218330,0.411009,0.172084,0.219827,0.935418,0.566702,0.888885,0.596178,0.080332,0.695035,0.209519,0.038583,0.137127,0.988749,0.154186,0.562448,0.144804,0.957007,0.529949,0.891850,0.472198,0.763850,0.195658,0.220247,0.391420,0.636046,0.819243,0.142052,0.504105,0.186651,0.445092,0.911782,0.580448,0.105670,0.798280,0.671446,0.896090,0.052235,0.344514,0.129983,0.123967,0.307617 Objectives 0.3165
Barcelona_Block_SOO_Penalization* 12:37:17 Parameters 0.170301,0.916990,0.169529,0.446355,0.721722,0.377699,0.643308,0.079900,0.020000,0.503256,0.775895,0.101206,0.480618,0.293527,0.548922,0.578691,0.809380,0.632671,0.116572,0.695896,0.776863,0.411648,0.877316,0.027494,0.230905,0.089995,0.021721,0.183014,0.643880,0.247019,0.962079,0.036336,0.279812,0.337399,0.198468,0.666272,0.339123,0.463612,0.767907,0.173892,0.744359,0.209548,0.515874,0.294340,0.493628,0.265659,0.646638,0.160433,0.573777,0.080526,0.483798,0.321348,0.350401,0.937640,0.742394,0.244197,0.435170,0.247729,0.527355,0.290336,0.143838,0.928923,0.837970,0.370190,0.747324,0.351021,0.269539,0.245745,0.274188,0.903705,0.142313,0.449180,0.828198,0.013219,0.530164,0.790504,0.045149,0.602300,0.704686,0.004152 Objectives 0.3024
Barcelona_Block_SOO_Penalization* 12:37:57 Parameters 0.080825,0.407951,0.146805,0.487111,0.524174,0.894481,0.029830,0.526343,0.319766,0.643056,0.981959,0.065792,0.592978,0.254970,0.784133,0.096541,0.083885,0.111635,0.856490,0.105521,0.581983,0.896340,0.362991,0.883644,0.858893,0.554832,0.917862,0.284156,0.431753,0.871442,0.043740,0.628335,0.754289,0.404829,0.575930,0.888019,0.436800,0.282291,0.029121,0.202966,0.816821,0.753526,0.169299,0.855049,0.412430,0.038508,0.185888,0.112329,0.964204,0.434891,0.426216,0.221812,0.954172,0.757021,0.202235,0.768956,0.777971,0.562399,0.732379,0.478822,0.004246,0.964524,0.966733,0.238544,0.365230,0.008117,0.825192,0.367383,0.762003,0.585539,0.261812,0.601032,0.911698,0.273427,0.202939,0.502882,0.376626,0.827277,0.443501,0.572835 Objectives 0.3381
Barcelona_Block_SOO_Penalization* 12:38:38 Parameters 0.589501,0.298968,0.374261,0.196760,0.975920,0.842252,0.344655,0.788106,0.152364,0.353232,0.330873,0.352988,0.148389,0.862907,0.664759,0.180456,0.469206,0.446801,0.927195,0.316467,0.786181,0.940492,0.425896,0.359590,0.300448,0.298429,0.834580,0.093356,0.054946,0.421563,0.561534,0.446745,0.085935,0.737534,0.398650,0.935151,0.165812,0.361110,0.939519,0.676056,0.247143,0.342166,0.249174,0.910935,0.855555,0.839867,0.460342,0.603694,0.004899,0.835961,0.086937,0.271040,0.974031,0.432334,0.289969,0.823852,0.689899,0.217001,0.018952,0.241559,0.037748,0.024483,0.488743,0.613351,0.276018,0.297162,0.468779,0.672962,0.119380,0.194135,0.928465,0.024984,0.466440,0.745166,0.075810,0.991709,0.417930,0.870460,0.879809,0.663399 Objectives 0.3201
Barcelona_Block_SOO_Penalization* 12:39:19 Parameters 0.208461,0.323547,0.985863,0.903484,0.148706,0.705878,0.039120,0.598527,0.937707,0.534109,0.199492,0.438138,0.355787,0.600373,0.478176,0.296932,0.363761,0.167570,0.154897,0.309402,0.662109,0.513840,0.309649,0.049261,0.046030,0.658148,0.693323,0.575768,0.710752,0.582483,0.648263,0.415761,0.722474,0.190082,0.083946,0.006162,0.351685,0.576892,0.734696,0.714630,0.201462,0.864329,0.356429,0.340413,0.342543,0.445631,0.112465,0.373955,0.287496,0.711875,0.598060,0.740389,0.869723,0.063772,0.660967,0.848755,0.996617,0.085660,0.856271,0.125668,0.776924,0.397124,0.984931,0.659664,0.063050,0.554141,0.866272,0.909693,0.216999,0.242987,0.479676,0.191303,0.019744,0.166612,0.626064,0.064429,0.472569,0.439327,0.922454,0.892448 Objectives 0.3152
Barcelona_Block_SOO_Penalization* 12:39:55 Parameters 0.872503,0.631813,0.426985,0.235037,0.884018,0.970726,0.491191,0.636307,0.349323,0.058749,0.645073,0.430242,0.119615,0.401669,0.425911,0.036325,0.533457,0.328686,0.001381,0.500971,0.698390,0.142876,0.089002,0.181188,0.452250,0.273103,0.467885,0.428674,0.761766,0.270148,0.456096,0.558215,0.697981,0.678767,0.477640,0.183666,0.499511,0.135557,0.852403,0.071227,0.894479,0.611881,0.755369,0.126367,0.660877,0.867539,0.997609,0.044490,0.333099,0.208359,0.564619,0.666462,0.221748,0.125399,0.711082,0.442779,0.345126,0.103232,0.707706,0.355003,0.620391,0.622076,0.722264,0.096531,0.952174,0.977212,0.100107,0.325380,0.007156,0.734268,0.779903,0.875766,0.642043,0.914208,0.618375,0.469140,0.139175,0.778508,0.734547,0.749379 Objectives 0.3203
Barcelona_Block_SOO_Penalization* 12:40:42 Parameters 0.660222,0.706557,0.514855,0.506242,0.611781,0.474669,0.221049,0.915795,0.796083,0.752902,0.484692,0.862362,0.051817,0.349870,0.102822,0.679197,0.118515,0.090127,0.641390,0.421393,0.127027,0.561468,0.388828,0.382156,0.754343,0.461550,0.646791,0.977526,0.887491,0.175877,0.486840,0.011726,0.054412,0.967153,0.142993,0.144579,0.924367,0.863259,0.411999,0.037322,0.293137,0.500166,0.898530,0.893547,0.807461,0.166502,0.384483,0.839017,0.477039,0.225036,0.682222,0.061714,0.404545,0.385783,0.925741,0.261646,0.395403,0.522395,0.532000,0.633312,0.489249,0.517345,0.690521,0.883129,0.856078,0.610739,0.243999,0.383438,0.945760,0.632618,0.393872,0.165075,0.372631,0.937874,0.728331,0.866106,0.222555,0.521811,0.481768,0.829736 Objectives 0.3114
