Barcelona_Block_SOO_Penalization* 12:17:42 Parameters 0.115392,0.379863,0.861715,0.810090,0.824292,0.043806,0.410499,0.224078,0.063917,0.016381,0.050506,0.133708,0.147748,0.602017,0.764119,0.749603,0.422785,0.928596,0.510862,0.705879,0.261282,0.506757,0.316274,0.376983,0.206737,0.686491,0.903893,0.722889,0.241477,0.081351,0.381786,0.887019,0.163372,0.314907,0.401035,0.014322,0.775614,0.439754,0.809978,0.670860,0.193798,0.332873,0.737197,0.003743,0.335523,0.795265,0.682853,0.183184,0.824747,0.391318,0.454043,0.088976,0.526193,0.570900,0.211772,0.952589,0.436385,0.845769,0.023044,0.913243,0.553613,0.318168,0.435063,0.629045,0.464402,0.724639,0.673609,0.236683,0.894582,0.521246,0.784103,0.630046,0.638794,0.489713,0.792830,0.256286,0.598510,0.716418,0.795124,0.013371 Objectives 0.234393105913614
Barcelona_Block_SOO_Penalization* 12:18:27 Parameters 0.758848,0.558993,0.794665,0.762419,0.289992,0.550608,0.287589,0.382788,0.665728,0.250587,0.322395,0.814834,0.191686,0.002953,0.908132,0.504258,0.193365,0.504313,0.391148,0.884924,0.990846,0.740215,0.579878,0.283292,0.744993,0.318347,0.763176,0.644412,0.143422,0.053607,0.775894,0.002261,0.966018,0.862797,0.343477,0.339373,0.591600,0.560439,0.905992,0.116726,0.295370,0.413214,0.510822,0.885247,0.596772,0.854807,0.709938,0.470206,0.193167,0.890968,0.545595,0.269810,0.295577,0.317283,0.232824,0.247965,0.159960,0.906441,0.539058,0.798805,0.775400,0.680029,0.362403,0.500044,0.717927,0.846261,0.823994,0.389623,0.190219,0.941030,0.685811,0.496290,0.802537,0.138690,0.818211,0.544645,0.320735,0.414373,0.538010,0.820016 Objectives 0.3169
Barcelona_Block_SOO_Penalization* 12:19:08 Parameters 0.644922,0.812892,0.556051,0.698891,0.154089,0.842330,0.402143,0.616610,0.655201,0.045043,0.412634,0.969808,0.292404,0.176183,0.733483,0.935144,0.731727,0.306483,0.726012,0.947821,0.093526,0.389579,0.138290,0.558739,0.442646,0.904428,0.596473,0.267183,0.917750,0.360025,0.568935,0.036857,0.915069,0.262750,0.181245,0.625173,0.888428,0.680270,0.751729,0.487640,0.990582,0.349196,0.553663,0.296944,0.865795,0.877767,0.417368,0.035557,0.130472,0.586188,0.073211,0.973034,0.356365,0.373200,0.936880,0.175937,0.965198,0.665664,0.649887,0.756358,0.905626,0.599938,0.240981,0.860739,0.280446,0.505402,0.950412,0.634092,0.840912,0.040122,0.831006,0.588693,0.751849,0.284630,0.551174,0.525587,0.026905,0.159748,0.656834,0.421452 Objectives 0.3149
Barcelona_Block_SOO_Penalization* 12:19:50 Parameters 0.691144,0.348079,0.759789,0.462568,0.472778,0.699811,0.479188,0.691971,0.781949,0.349567,0.853298,0.460433,0.173388,0.895134,0.473929,0.037072,0.573739,0.036316,0.882966,0.284320,0.217626,0.002488,0.032170,0.327028,0.106361,0.390595,0.205290,0.066959,0.865211,0.023397,0.825815,0.364740,0.207074,0.735978,0.755289,0.549040,0.323002,0.436729,0.090144,0.846208,0.407271,0.083317,0.173896,0.673826,0.471728,0.406320,0.254844,0.253210,0.966289,0.655274,0.475253,0.543265,0.483202,0.424539,0.644107,0.395502,0.296471,0.606930,0.964006,0.899749,0.271575,0.924388,0.988414,0.922907,0.153198,0.627314,0.132088,0.138457,0.697506,0.594341,0.893367,0.695721,0.933909,0.355071,0.958244,0.481660,0.309560,0.395167,0.696923,0.617624 Objectives 0.327
Barcelona_Block_SOO_Penalization* 12:20:30 Parameters 0.881546,0.135576,0.258312,0.962401,0.433265,0.018259,0.922249,0.039643,0.817430,0.322645,0.979719,0.513908,0.237796,0.840960,0.321689,0.854520,0.144106,0.228405,0.091458,0.486490,0.921994,0.129120,0.359579,0.871965,0.082682,0.370279,0.177974,0.820504,0.416165,0.467112,0.864584,0.171812,0.105959,0.573236,0.614363,0.347144,0.735094,0.719962,0.680393,0.553714,0.510039,0.910477,0.592137,0.226858,0.883781,0.271185,0.360495,0.538082,0.180016,0.325721,0.603121,0.145721,0.877569,0.691705,0.046676,0.030205,0.902441,0.577658,0.059838,0.996367,0.036671,0.836249,0.858135,0.001307,0.833735,0.086517,0.343602,0.868605,0.343815,0.891293,0.753128,0.155428,0.515176,0.116274,0.997166,0.167287,0.852041,0.975045,0.651639,0.143371 Objectives 0.3232
Barcelona_Block_SOO_Penalization* 12:21:12 Parameters 0.572342,0.189828,0.158657,0.819412,0.078239,0.769373,0.237614,0.487743,0.621859,0.935086,0.563552,0.353224,0.481206,0.543937,0.537146,0.371195,0.805752,0.656249,0.031890,0.454336,0.368640,0.461466,0.428099,0.826945,0.173148,0.112725,0.502566,0.114500,0.792336,0.531506,0.255674,0.272120,0.981314,0.823667,0.839546,0.107356,0.511103,0.516266,0.859368,0.042984,0.366359,0.853780,0.776923,0.776125,0.161029,0.744542,0.375676,0.821521,0.366381,0.007749,0.648598,0.336984,0.828803,0.098306,0.030357,0.618744,0.277150,0.019434,0.848291,0.618018,0.932238,0.452511,0.024344,0.487310,0.157392,0.364410,0.403746,0.777719,0.673362,0.446844,0.921257,0.459535,0.078181,0.082709,0.583725,0.810546,0.519720,0.656603,0.516792,0.765447 Objectives 0.3097
Barcelona_Block_SOO_Penalization* 12:21:55 Parameters 0.494793,0.290886,0.290207,0.653921,0.513851,0.420408,0.372081,0.642530,0.472011,0.081825,0.479018,0.773789,0.075416,0.393873,0.578333,0.140895,0.980064,0.598328,0.805001,0.035223,0.303824,0.470643,0.301297,0.259506,0.005646,0.969899,0.026214,0.285873,0.350822,0.254573,0.912226,0.094843,0.436282,0.182303,0.420707,0.195921,0.438489,0.915120,0.549828,0.585948,0.800837,0.473297,0.642031,0.720721,0.658040,0.990048,0.154849,0.401323,0.386097,0.240951,0.141747,0.358453,0.922709,0.975958,0.781940,0.889666,0.616697,0.747239,0.343872,0.141470,0.114773,0.145059,0.930953,0.753561,0.934948,0.602559,0.708602,0.903052,0.762428,0.778740,0.858227,0.045441,0.564980,0.049552,0.611483,0.207419,0.413703,0.950064,0.724381,0.689463 Objectives 0.3178
Barcelona_Block_SOO_Penalization* 12:22:34 Parameters 0.446637,0.659893,0.243105,0.389439,0.575550,0.330758,0.548853,0.522777,0.777758,0.421547,0.904540,0.625746,0.969428,0.952828,0.048948,0.221556,0.354058,0.367172,0.301339,0.657867,0.880945,0.198860,0.631653,0.770492,0.619950,0.652108,0.749878,0.416787,0.323337,0.222266,0.485399,0.695704,0.826611,0.783089,0.533269,0.129341,0.148570,0.281571,0.227026,0.839805,0.109916,0.111963,0.827654,0.856989,0.199448,0.625335,0.462845,0.085966,0.426236,0.116271,0.523570,0.673924,0.810545,0.239896,0.619255,0.747204,0.442876,0.337274,0.904808,0.830034,0.829575,0.027766,0.189792,0.241852,0.944392,0.705222,0.719735,0.317290,0.429104,0.574003,0.973139,0.020483,0.976659,0.684593,0.461112,0.577949,0.797669,0.060413,0.822659,0.388951 Objectives 0.3113
Barcelona_Block_SOO_Penalization* 12:23:17 Parameters 0.244823,0.739454,0.620809,0.873081,0.172040,0.129161,0.893367,0.740718,0.442024,0.296061,0.684135,0.088367,0.612684,0.447855,0.235704,0.316107,0.313185,0.863560,0.013828,0.426728,0.787127,0.302815,0.966855,0.364614,0.865792,0.762781,0.583407,0.918559,0.694176,0.804019,0.650499,0.202241,0.472934,0.293613,0.031225,0.238996,0.174519,0.403555,0.169515,0.072490,0.926705,0.754924,0.467510,0.036401,0.541897,0.293233,0.797929,0.413507,0.870655,0.503905,0.681879,0.379648,0.958821,0.266627,0.365390,0.774988,0.371204,0.046866,0.314245,0.964486,0.140465,0.955891,0.468004,0.130936,0.780777,0.220655,0.627677,0.657521,0.232785,0.327185,0.939989,0.291854,0.464883,0.756941,0.493327,0.767021,0.883389,0.324579,0.306669,0.300240 Objectives 0.3323
Barcelona_Block_SOO_Penalization* 12:23:57 Parameters 0.831153,0.430551,0.474619,0.585975,0.668527,0.993701,0.273186,0.109982,0.892797,0.384719,0.068378,0.096728,0.586493,0.034903,0.702792,0.902896,0.383035,0.985221,0.323469,0.096837,0.715949,0.374017,0.997494,0.644683,0.566521,0.446759,0.993230,0.209542,0.463235,0.902731,0.292647,0.510534,0.783331,0.692040,0.909379,0.870568,0.021282,0.634914,0.031351,0.222066,0.864967,0.713432,0.986846,0.931422,0.450638,0.542398,0.324728,0.203025,0.483587,0.864832,0.331964,0.012780,0.743629,0.188027,0.949428,0.459101,0.780994,0.636055,0.585596,0.707821,0.492222,0.220901,0.121003,0.403847,0.068185,0.796755,0.546451,0.997930,0.872163,0.182087,0.007651,0.801209,0.731340,0.711294,0.632398,0.106253,0.229373,0.004509,0.066535,0.085760 Objectives 0.291886731535639
