Barcelona_Block_MOO_ready* 09:18:40 Parameters 0.948279,0.088188,0.691730,0.218255,0.739183,0.078366,0.260253,0.097492,0.590390,0.876209,0.815270,0.176790,0.305851,0.575294,0.250233,0.057126,0.020342,0.329447,0.105375,0.866442,0.626309,0.525861,0.487990,0.036470,0.915040,0.978768,0.474355,0.427832,0.186087,0.603055,0.095871,0.137839,0.066204,0.891389,0.773451,0.598016,0.192922,0.594998,0.922020,0.174978,0.471303,0.323498,0.530336,0.562769,0.940057,0.252382,0.650475,0.542533,0.747963,0.688456,0.370600,0.148460,0.781457,0.528818,0.397594,0.060545,0.573780,0.491327,0.053084,0.615015,0.099397,0.621782,0.151594,0.470570,0.430573,0.884590,0.244324,0.628536,0.219866,0.400830,0.310797,0.833305,0.012247,0.760479,0.627168,0.515895,0.636982,0.911011,0.064298,0.851766,0.974679,0.428668,0.520478,0.577180,0.930841,0.982432,0.738781,0.874007,0.462965,0.190843 Objectives 0.3076,1013363.66610167
Barcelona_Block_MOO_ready* 09:19:17 Parameters 0.344874,0.721841,0.896078,0.283975,0.970999,0.337139,0.081329,0.245217,0.470809,0.073847,0.207024,0.812790,0.598191,0.211410,0.127306,0.636669,0.200223,0.448874,0.400327,0.630928,0.109622,0.401833,0.333221,0.762221,0.679935,0.754314,0.942369,0.245990,0.056626,0.750140,0.042381,0.450131,0.630361,0.635974,0.641254,0.035722,0.208991,0.583291,0.415913,0.876010,0.993577,0.925716,0.619359,0.760692,0.991307,0.618770,0.083389,0.555321,0.334531,0.763658,0.610348,0.945865,0.450226,0.520506,0.394955,0.963421,0.660367,0.800521,0.432583,0.434667,0.145363,0.634266,0.741878,0.568877,0.715991,0.314877,0.529066,0.466428,0.271461,0.148002,0.941956,0.503321,0.824646,0.228178,0.358224,0.034260,0.252841,0.552464,0.231088,0.258900,0.217113,0.821943,0.909343,0.925652,0.093474,0.718730,0.891976,0.019548,0.954204,0.097670 Objectives 0.3424,885146.414884693
Barcelona_Block_MOO_ready* 09:20:01 Parameters 0.684734,0.849386,0.738613,0.720587,0.088596,0.907419,0.662201,0.083125,0.801610,0.778808,0.482543,0.081650,0.297481,0.531481,0.766278,0.117275,0.803114,0.410560,0.563273,0.831872,0.136487,0.930383,0.562379,0.957095,0.794334,0.368169,0.988012,0.042521,0.176547,0.401286,0.707457,0.274095,0.625442,0.592976,0.295202,0.950098,0.194391,0.948271,0.954267,0.699940,0.568536,0.936073,0.640533,0.760849,0.382153,0.125362,0.422429,0.099904,0.452404,0.695116,0.529281,0.606681,0.324212,0.126726,0.267591,0.332087,0.319391,0.389937,0.566632,0.481746,0.816612,0.564071,0.946887,0.958752,0.980057,0.048399,0.331437,0.682909,0.671371,0.952034,0.758890,0.317101,0.792338,0.769510,0.701411,0.204490,0.355988,0.014004,0.204656,0.344881,0.996128,0.836753,0.147147,0.319096,0.309740,0.047131,0.873952,0.867616,0.498327,0.359745 Objectives 0.3272,1024392.49968816
Barcelona_Block_MOO_ready* 09:20:43 Parameters 0.393603,0.512776,0.183344,0.241214,0.806045,0.349101,0.334365,0.049866,0.950379,0.002098,0.515500,0.271827,0.367393,0.143594,0.726379,0.439904,0.390448,0.247287,0.731049,0.622892,0.092524,0.949257,0.952132,0.099146,0.203502,0.394852,0.272300,0.505464,0.887814,0.816104,0.123895,0.708538,0.208875,0.013641,0.086673,0.674753,0.892556,0.986125,0.552993,0.553769,0.047219,0.654939,0.998102,0.132293,0.658078,0.424947,0.420703,0.902800,0.000001,0.364388,0.378065,0.003122,0.191944,0.426775,0.704256,0.816770,0.143932,0.359188,0.807868,0.891141,0.438482,0.802330,0.322276,0.567123,0.864196,0.258094,0.816272,0.057796,0.480264,0.261472,0.305935,0.696351,0.741998,0.672857,0.836584,0.311329,0.010731,0.800865,0.295599,0.236070,0.821333,0.965789,0.571456,0.276881,0.573635,0.893485,0.550548,0.721020,0.772690,0.427239 Objectives 0.3254,963978.655376536
Barcelona_Block_MOO_ready* 09:21:29 Parameters 0.440894,0.290390,0.651728,0.309156,0.756629,0.282042,0.887226,0.287839,0.817105,0.019731,0.723856,0.026563,0.819446,0.543739,0.009837,0.514961,0.702102,0.482656,0.808600,0.906274,0.049647,0.812364,0.174758,0.920455,0.239736,0.244488,0.449332,0.491433,0.032088,0.555788,0.589824,0.205844,0.929682,0.069197,0.647116,0.141324,0.720393,0.985376,0.311253,0.111003,0.621812,0.419565,0.120466,0.838707,0.092005,0.797955,0.919766,0.173848,0.480351,0.727759,0.452708,0.272446,0.369774,0.610705,0.794645,0.153265,0.835908,0.503130,0.466637,0.912567,0.903549,0.729908,0.647958,0.186322,0.272005,0.319547,0.716187,0.916502,0.667275,0.547120,0.946013,0.591318,0.789265,0.967214,0.956980,0.933778,0.775741,0.803140,0.941914,0.739437,0.028986,0.468422,0.505720,0.654214,0.336767,0.619799,0.535015,0.903014,0.316485,0.617994 Objectives 0.3095,1155898.03722186
Barcelona_Block_MOO_ready* 09:22:05 Parameters 0.064145,0.071502,0.014906,0.358916,0.966398,0.283978,0.423329,0.969596,0.346789,0.267420,0.944816,0.580284,0.483551,0.306133,0.916144,0.193681,0.269962,0.161456,0.944474,0.511795,0.637621,0.746755,0.910950,0.816466,0.516903,0.205156,0.077397,0.347614,0.485610,0.002785,0.179944,0.689256,0.574618,0.286237,0.888404,0.553405,0.022823,0.154529,0.621516,0.246581,0.181181,0.602744,0.567910,0.390969,0.665610,0.413069,0.823775,0.679279,0.139622,0.279162,0.281275,0.825451,0.377697,0.767946,0.925278,0.244610,0.893380,0.511150,0.170744,0.574871,0.175837,0.773195,0.175660,0.553996,0.222035,0.234700,0.466911,0.645604,0.923607,0.144415,0.389321,0.479150,0.849925,0.234781,0.940865,0.084745,0.071795,0.260369,0.169146,0.275989,0.758110,0.511868,0.078259,0.888992,0.854777,0.603778,0.098889,0.733871,0.021939,0.948471 Objectives 0.3318,875232.933264715
Barcelona_Block_MOO_ready* 09:22:45 Parameters 0.013313,0.854673,0.511251,0.769257,0.065684,0.788981,0.363942,0.307392,0.946107,0.420705,0.195062,0.713573,0.198722,0.136472,0.891806,0.386446,0.737088,0.886364,0.103515,0.242968,0.602494,0.442198,0.731121,0.754735,0.375935,0.265858,0.081581,0.071286,0.176988,0.617035,0.023328,0.283385,0.322999,0.212095,0.722507,0.538091,0.713004,0.915206,0.200564,0.639329,0.575238,0.656087,0.943094,0.671867,0.878234,0.629913,0.350061,0.319079,0.465072,0.397083,0.888288,0.548759,0.723119,0.064731,0.041553,0.552266,0.029985,0.543972,0.098182,0.385909,0.620265,0.548737,0.635754,0.810593,0.767017,0.472037,0.429710,0.699853,0.747554,0.560163,0.934480,0.185302,0.227932,0.581842,0.896745,0.136298,0.149496,0.478093,0.323741,0.688340,0.909925,0.820991,0.974581,0.904342,0.544972,0.528488,0.347512,0.587468,0.553312,0.378944 Objectives 0.3378,925175.380504133
Barcelona_Block_MOO_ready* 09:23:29 Parameters 0.261009,0.579824,0.964056,0.568977,0.655830,0.870937,0.640482,0.596631,0.654068,0.807161,0.786446,0.020441,0.973338,0.842357,0.862108,0.692890,0.206611,0.156393,0.547065,0.697641,0.970787,0.683168,0.214076,0.062115,0.152818,0.703192,0.545046,0.572339,0.657531,0.591870,0.420926,0.977405,0.530354,0.538505,0.247453,0.154533,0.988293,0.897456,0.178162,0.766119,0.719406,0.604439,0.887909,0.981411,0.862960,0.321970,0.314526,0.638075,0.574718,0.734032,0.477791,0.225977,0.556524,0.182001,0.939040,0.155331,0.264670,0.846957,0.998200,0.417272,0.640545,0.280447,0.105811,0.908228,0.539329,0.553687,0.613585,0.802582,0.322687,0.365299,0.355707,0.100663,0.129977,0.211981,0.112837,0.129940,0.897841,0.409259,0.042859,0.437328,0.701604,0.958749,0.817973,0.008290,0.456505,0.702511,0.696948,0.605853,0.098319,0.793251 Objectives 0.3321,1099817.96178296
Barcelona_Block_MOO_ready* 09:24:13 Parameters 0.544285,0.612196,0.232358,0.671514,0.542572,0.863013,0.501636,0.886758,0.631517,0.527525,0.675169,0.910743,0.460881,0.541123,0.278539,0.877147,0.425049,0.182545,0.972190,0.961412,0.992290,0.672225,0.178548,0.386823,0.577136,0.097368,0.239647,0.975314,0.306653,0.763634,0.472095,0.562306,0.088577,0.055419,0.674484,0.948064,0.797768,0.034009,0.313200,0.901458,0.517904,0.275527,0.716353,0.772566,0.251317,0.498017,0.926582,0.955423,0.388301,0.655272,0.063530,0.744532,0.221769,0.304591,0.272932,0.233853,0.817022,0.736540,0.098079,0.807143,0.818604,0.885323,0.553897,0.486473,0.485185,0.198437,0.309586,0.307442,0.140413,0.655262,0.835783,0.835202,0.509959,0.910202,0.472317,0.940656,0.443747,0.177807,0.211431,0.274124,0.158153,0.288776,0.349275,0.013965,0.709796,0.262319,0.293628,0.329715,0.549224,0.761003 Objectives 0.327,1060512.436297
Barcelona_Block_MOO_ready* 09:25:02 Parameters 0.446941,0.850695,0.625610,0.878770,0.336665,0.903818,0.909455,0.362660,0.390139,0.975493,0.009829,0.525756,0.477589,0.578374,0.153327,0.114871,0.424429,0.956813,0.056896,0.032959,0.339768,0.406561,0.968692,0.980388,0.208114,0.816175,0.756197,0.535092,0.585091,0.972811,0.778861,0.773661,0.637136,0.850354,0.082094,0.018369,0.311682,0.104493,0.751767,0.892931,0.294229,0.860178,0.643371,0.991587,0.050242,0.137113,0.269865,0.904750,0.686310,0.733868,0.823487,0.754514,0.064734,0.923019,0.778941,0.795832,0.922637,0.714613,0.306807,0.884555,0.921114,0.057363,0.888181,0.402573,0.218933,0.327113,0.683192,0.837107,0.415325,0.505964,0.295489,0.397042,0.386315,0.665369,0.436888,0.815211,0.734243,0.371323,0.584054,0.109222,0.511337,0.656263,0.987549,0.183916,0.882735,0.187210,0.962237,0.673427,0.891773,0.740562 Objectives 0.3166,1135009.02402599
