Barcelona_Block_SOO_Penalization* 06:34:43 Parameters 0.325427,0.243516,0.135657,0.133004,0.445935,0.885687,0.067145,0.260606,0.122276,0.621026,0.392983,0.376995,0.743315,0.176762,0.277267,0.388237,0.503169,0.127164,0.685166,0.045728,0.843446,0.252610,0.942343,0.442487,0.633858,0.642642,0.339045,0.567021,0.134778,0.733616,0.301482,0.354728,0.303059,0.260802,0.597042,0.776172,0.760707,0.840336,0.031832,0.564328,0.640500,0.422397,0.620912,0.181989,0.517061,0.799089,0.120691,0.717756,0.159231,0.900801,0.974566,0.726434,0.316573,0.756964,0.489065,0.903144,0.478567,0.400607,0.850702,0.673806,0.102197,0.273663,0.522588,0.972963,0.395839,0.840978,0.155707,0.868742,0.231266,0.011316,0.021580,0.725567,0.331669,0.626242,0.204953,0.089710,0.090875,0.801921,0.662092,0.073230 Objectives 0.3214
Barcelona_Block_SOO_Penalization* 06:35:23 Parameters 0.246549,0.258247,0.007315,0.016840,0.067658,0.311464,0.536716,0.167890,0.042879,0.381145,0.757175,0.976224,0.448763,0.745502,0.328167,0.483788,0.998298,0.966393,0.853076,0.837765,0.982959,0.879934,0.981154,0.336000,0.348867,0.404411,0.299925,0.413339,0.624393,0.013802,0.861210,0.577990,0.216355,0.691221,0.403868,0.388597,0.689509,0.524912,0.135006,0.183605,0.466470,0.665390,0.758113,0.551412,0.891910,0.273972,0.207297,0.174100,0.479336,0.150575,0.027942,0.920766,0.752710,0.424843,0.883452,0.394017,0.652975,0.927766,0.529048,0.704539,0.482434,0.528656,0.585997,0.289953,0.344053,0.351413,0.672931,0.447223,0.398618,0.335492,0.267985,0.511595,0.296238,0.487876,0.309635,0.050392,0.518800,0.653055,0.254444,0.650542 Objectives 0.3245
Barcelona_Block_SOO_Penalization* 06:36:07 Parameters 0.138767,0.793428,0.089277,0.694290,0.941699,0.716257,0.433142,0.108757,0.969077,0.885733,0.056979,0.004629,0.099392,0.297534,0.436664,0.735159,0.444962,0.880519,0.642104,0.425000,0.486105,0.287335,0.564320,0.767785,0.673290,0.734252,0.027993,0.972506,0.219884,0.280583,0.231794,0.393370,0.155717,0.071365,0.083287,0.088983,0.070529,0.290767,0.848615,0.683845,0.379086,0.622471,0.673286,0.953970,0.061643,0.056386,0.951559,0.036587,0.679512,0.339608,0.882878,0.289904,0.496082,0.859165,0.584266,0.508274,0.744941,0.337107,0.418524,0.449610,0.023473,0.848458,0.663897,0.280818,0.901991,0.047117,0.059095,0.898753,0.656986,0.738478,0.559297,0.977659,0.987469,0.766363,0.816189,0.834451,0.021679,0.979001,0.423851,0.218737 Objectives 0.3178
Barcelona_Block_SOO_Penalization* 06:36:49 Parameters 0.755419,0.487193,0.944074,0.783021,0.322944,0.448266,0.248745,0.611253,0.167649,0.981596,0.978213,0.360787,0.710286,0.358018,0.287653,0.505341,0.041092,0.402223,0.762917,0.381000,0.152858,0.987883,0.488575,0.123897,0.688912,0.990852,0.092203,0.153615,0.288342,0.454620,0.018515,0.302159,0.165896,0.282501,0.507577,0.605173,0.370496,0.712381,0.966221,0.690496,0.671918,0.721722,0.943564,0.076488,0.829114,0.186670,0.869862,0.916917,0.958192,0.258288,0.424514,0.480463,0.603948,0.079849,0.552842,0.917389,0.517199,0.554447,0.149145,0.901580,0.567488,0.049330,0.960686,0.718574,0.925955,0.675598,0.439767,0.103330,0.997445,0.573109,0.077861,0.015310,0.672790,0.882811,0.845232,0.754262,0.302707,0.254689,0.747054,0.347635 Objectives 0.3163
Barcelona_Block_SOO_Penalization* 06:37:33 Parameters 0.454918,0.952925,0.647879,0.421674,0.129713,0.539415,0.716563,0.894705,0.587824,0.866872,0.088485,0.773429,0.282982,0.906259,0.572503,0.822432,0.852852,0.625956,0.691705,0.731674,0.338657,0.764694,0.453789,0.603989,0.450222,0.804439,0.040901,0.776209,0.844477,0.897087,0.497365,0.854181,0.079208,0.685456,0.408269,0.018148,0.033304,0.797476,0.655930,0.056926,0.617806,0.381582,0.397873,0.989589,0.706349,0.489263,0.514781,0.455006,0.441988,0.404941,0.374099,0.689230,0.805141,0.988092,0.364484,0.598431,0.099294,0.280063,0.396479,0.303307,0.213352,0.343540,0.367469,0.963289,0.619184,0.495224,0.244496,0.362836,0.534274,0.377949,0.605134,0.567572,0.527297,0.801046,0.589296,0.502997,0.701453,0.821942,0.983799,0.262892 Objectives 0.3278
Barcelona_Block_SOO_Penalization* 06:38:18 Parameters 0.094941,0.767504,0.363873,0.297342,0.027014,0.578433,0.795958,0.535187,0.789431,0.227502,0.902646,0.214090,0.042087,0.637605,0.814977,0.869032,0.960796,0.049386,0.559641,0.710944,0.107819,0.466734,0.310278,0.484322,0.007648,0.356008,0.920564,0.284095,0.973257,0.517148,0.094945,0.058665,0.898100,0.002759,0.445429,0.802081,0.995076,0.194021,0.504777,0.890869,0.590628,0.555716,0.449693,0.516896,0.662378,0.430799,0.656058,0.517832,0.073330,0.739580,0.791721,0.878273,0.256770,0.461967,0.304534,0.035983,0.715559,0.183264,0.604260,0.331219,0.828191,0.171270,0.926115,0.918996,0.156751,0.418411,0.634052,0.981686,0.307485,0.778871,0.832557,0.672120,0.583391,0.098455,0.795138,0.971601,0.935714,0.928077,0.089409,0.333688 Objectives 0.3193
Barcelona_Block_SOO_Penalization* 06:39:01 Parameters 0.869995,0.641111,0.324832,0.057323,0.819972,0.252594,0.637084,0.013688,0.421787,0.336079,0.936795,0.709146,0.843928,0.874691,0.454930,0.563080,0.683185,0.183053,0.166351,0.479733,0.912530,0.947091,0.040923,0.373400,0.999484,0.656717,0.561374,0.493553,0.692461,0.834110,0.053395,0.448867,0.688989,0.794906,0.832850,0.575934,0.336025,0.577192,0.228223,0.068825,0.941732,0.563657,0.038608,0.003324,0.770981,0.522098,0.437511,0.138780,0.388183,0.455132,0.707443,0.951309,0.534154,0.632998,0.038337,0.753993,0.403075,0.861017,0.894141,0.907940,0.150355,0.460339,0.741087,0.068724,0.567590,0.879834,0.373148,0.691686,0.709970,0.806812,0.290895,0.625202,0.442294,0.087184,0.450843,0.297371,0.330883,0.691504,0.941498,0.525429 Objectives 0.3216
Barcelona_Block_SOO_Penalization* 06:39:46 Parameters 0.163521,0.832932,0.385416,0.652761,0.237315,0.982014,0.287092,0.941012,0.594289,0.954222,0.256195,0.728401,0.359716,0.106092,0.007755,0.965039,0.397377,0.257058,0.576414,0.452734,0.006433,0.658006,0.870705,0.980485,0.433856,0.088029,0.210817,0.611905,0.182561,0.798855,0.726843,0.095352,0.591780,0.574920,0.343536,0.947398,0.819862,0.742227,0.623569,0.725391,0.873227,0.643134,0.188959,0.873960,0.432989,0.454275,0.992509,0.863141,0.120416,0.922673,0.823245,0.069147,0.221331,0.582469,0.968931,0.086547,0.126802,0.134965,0.975977,0.566703,0.606159,0.583468,0.277460,0.605599,0.967338,0.987298,0.163704,0.812277,0.760009,0.959764,0.151970,0.554286,0.783783,0.166541,0.623663,0.624674,0.188372,0.309429,0.834992,0.238829 Objectives 0.3181
Barcelona_Block_SOO_Penalization* 06:40:29 Parameters 0.876585,0.421130,0.874604,0.097221,0.208105,0.414073,0.719405,0.653237,0.012932,0.168528,0.599638,0.673142,0.952272,0.782509,0.907881,0.886690,0.474918,0.923661,0.049757,0.918002,0.170504,0.704550,0.516726,0.391521,0.132817,0.620465,0.745792,0.917536,0.467282,0.395372,0.165445,0.650963,0.360310,0.333598,0.682754,0.475459,0.279250,0.916911,0.067649,0.461769,0.747351,0.989916,0.542448,0.796160,0.450568,0.726640,0.929474,0.754226,0.581322,0.171032,0.676649,0.754442,0.987396,0.749447,0.782369,0.712304,0.364195,0.782046,0.921105,0.942851,0.728662,0.775875,0.993653,0.769858,0.789814,0.545745,0.880793,0.921141,0.096271,0.038149,0.943617,0.705741,0.698818,0.915445,0.974664,0.499183,0.867592,0.523416,0.242406,0.610109 Objectives 0.3441
Barcelona_Block_SOO_Penalization* 06:41:04 Parameters 0.957040,0.366704,0.291245,0.342057,0.523573,0.659136,0.657699,0.570533,0.687012,0.207429,0.370780,0.111651,0.092103,0.504717,0.803165,0.000814,0.164751,0.290986,0.607394,0.892067,0.369401,0.626663,0.317656,0.801224,0.376340,0.108499,0.457892,0.790921,0.886970,0.055070,0.569909,0.419690,0.993569,0.743151,0.979107,0.144868,0.914485,0.108483,0.477016,0.536655,0.237937,0.215629,0.351155,0.211293,0.133943,0.842267,0.657388,0.669704,0.559324,0.081772,0.448992,0.162693,0.832908,0.246911,0.732567,0.413932,0.000123,0.242789,0.169926,0.181147,0.232353,0.622814,0.775999,0.326722,0.969494,0.208911,0.516063,0.016080,0.628424,0.607767,0.723233,0.957175,0.411582,0.388750,0.506952,0.575275,0.630304,0.221903,0.160167,0.574994 Objectives 0.325
