Barcelona_Block_SOO_Penalization* 06:40:50 Parameters 0.137048,0.283061,0.475738,0.742276,0.853203,0.178039,0.905897,0.424149,0.257270,0.929165,0.541336,0.287393,0.487500,0.498439,0.517790,0.986554,0.853409,0.977424,0.445869,0.641383,0.162307,0.366568,0.845332,0.994577,0.697028,0.549082,0.392089,0.812469,0.511023,0.960200,0.045313,0.645729,0.018422,0.050135,0.526028,0.828648,0.751921,0.063909,0.266425,0.181543,0.916629,0.580847,0.866229,0.017069,0.992357,0.724062,0.617143,0.071434,0.974098,0.259430,0.411449,0.348112,0.423863,0.266919,0.252851,0.421464,0.622002,0.710425,0.409499,0.491437,0.695642,0.358345,0.860056,0.645949,0.288085,0.138019,0.800717,0.391979,0.228617,0.777480,0.505573,0.197464,0.894541,0.082883,0.302363,0.931870,0.734938,0.131559,0.832519,0.530481 Objectives 0.3146
Barcelona_Block_SOO_Penalization* 06:41:34 Parameters 0.410611,0.032776,0.535541,0.938674,0.732140,0.947102,0.260416,0.131901,0.309252,0.968997,0.091689,0.478636,0.660522,0.438373,0.339308,0.114859,0.917029,0.366788,0.805704,0.445436,0.661269,0.861474,0.415607,0.369992,0.285514,0.230970,0.882067,0.747974,0.218419,0.890717,0.788016,0.420284,0.540651,0.611095,0.979496,0.063156,0.971825,0.868978,0.635023,0.323772,0.378574,0.284019,0.187228,0.658484,0.113568,0.762982,0.470649,0.218739,0.279115,0.187561,0.491966,0.083888,0.521299,0.857056,0.595406,0.382597,0.795724,0.635841,0.932784,0.014140,0.811104,0.885180,0.883959,0.615391,0.187507,0.398643,0.405256,0.086007,0.210051,0.602624,0.060816,0.111248,0.023347,0.325979,0.497985,0.178657,0.351455,0.232913,0.860768,0.445105 Objectives 0.3126
Barcelona_Block_SOO_Penalization* 06:42:19 Parameters 0.637763,0.324090,0.761192,0.830186,0.469334,0.924546,0.752085,0.211512,0.396346,0.783449,0.269352,0.732783,0.038691,0.121309,0.467166,0.697491,0.368234,0.596576,0.537605,0.904916,0.284811,0.082349,0.606495,0.013849,0.649709,0.344248,0.846073,0.904284,0.759420,0.854112,0.003213,0.255962,0.148888,0.799183,0.200646,0.209312,0.446955,0.542543,0.159741,0.052930,0.136925,0.695932,0.413830,0.080463,0.736016,0.410197,0.900908,0.232538,0.822234,0.988565,0.981920,0.383975,0.137205,0.932093,0.589649,0.127781,0.112264,0.479266,0.710847,0.944119,0.324906,0.955166,0.135500,0.583371,0.673277,0.935734,0.242829,0.984027,0.262520,0.166055,0.294682,0.249542,0.862455,0.842913,0.347284,0.872444,0.767412,0.288162,0.044896,0.189247 Objectives 0.3115
Barcelona_Block_SOO_Penalization* 06:42:59 Parameters 0.858301,0.698722,0.789611,0.684971,0.919064,0.309777,0.929401,0.245325,0.104103,0.531530,0.038360,0.930524,0.536952,0.879553,0.490708,0.915982,0.328091,0.963272,0.602486,0.698401,0.849217,0.940245,0.590818,0.080036,0.094063,0.971020,0.009609,0.256644,0.815786,0.616557,0.909379,0.147511,0.274095,0.714995,0.750789,0.176095,0.020574,0.362289,0.592827,0.204889,0.468687,0.954069,0.240811,0.713008,0.017692,0.023604,0.166935,0.474406,0.197605,0.063062,0.367609,0.283973,0.448857,0.944510,0.906378,0.564910,0.823345,0.867743,0.796702,0.329747,0.544261,0.748888,0.819763,0.470850,0.400076,0.199430,0.545285,0.053433,0.910247,0.478804,0.919043,0.444145,0.155079,0.244627,0.065492,0.767050,0.216927,0.774804,0.881238,0.829423 Objectives 0.3312
Barcelona_Block_SOO_Penalization* 06:43:45 Parameters 0.047350,0.367245,0.651841,0.892211,0.207653,0.795521,0.567939,0.943796,0.740295,0.006895,0.464353,0.967242,0.171648,0.687316,0.801728,0.952119,0.460354,0.732857,0.830790,0.759460,0.483564,0.271669,0.249351,0.718364,0.514168,0.013824,0.749480,0.332664,0.040629,0.486317,0.623513,0.460546,0.119313,0.532399,0.166911,0.292926,0.241702,0.281769,0.620716,0.989792,0.753082,0.213258,0.102787,0.989940,0.846842,0.370625,0.822891,0.376189,0.292102,0.476586,0.106602,0.882774,0.641902,0.799968,0.656173,0.740095,0.152197,0.110564,0.998527,0.936854,0.506681,0.379870,0.280652,0.389769,0.617864,0.489500,0.933071,0.335695,0.381853,0.286844,0.998924,0.819821,0.355533,0.794665,0.269263,0.295767,0.818233,0.881002,0.520895,0.567817 Objectives 0.3073
Barcelona_Block_SOO_Penalization* 06:44:32 Parameters 0.719686,0.985755,0.503332,0.232110,0.973537,0.974079,0.372699,0.999648,0.863846,0.817516,0.862866,0.454747,0.939927,0.850099,0.962288,0.777583,0.789902,0.659913,0.396872,0.922540,0.977264,0.910569,0.990560,0.824612,0.190925,0.442673,0.940960,0.600349,0.260161,0.404635,0.848020,0.102900,0.602791,0.084005,0.922909,0.908537,0.398139,0.256620,0.809498,0.728105,0.228837,0.536022,0.482166,0.243983,0.635682,0.375443,0.711268,0.795853,0.431754,0.526179,0.262232,0.679158,0.324159,0.113101,0.874315,0.857385,0.452253,0.759178,0.231566,0.732104,0.730961,0.470712,0.372506,0.095311,0.901541,0.987496,0.317416,0.922469,0.962704,0.049389,0.815902,0.762016,0.120568,0.616921,0.898882,0.626256,0.686537,0.527578,0.013691,0.629167 Objectives 0.3196
Barcelona_Block_SOO_Penalization* 06:45:14 Parameters 0.675199,0.538963,0.059925,0.795306,0.185473,0.840092,0.480631,0.766737,0.179965,0.853363,0.799414,0.679351,0.990186,0.941458,0.110569,0.209672,0.946677,0.076134,0.972404,0.266291,0.693010,0.732477,0.198025,0.120305,0.744644,0.403298,0.504161,0.409275,0.124683,0.293321,0.535482,0.076968,0.157808,0.138062,0.434521,0.381758,0.846387,0.517921,0.330413,0.791799,0.554843,0.042412,0.465937,0.801016,0.325288,0.448443,0.400779,0.627171,0.654099,0.367451,0.049503,0.093789,0.047423,0.286378,0.149628,0.469900,0.067878,0.804260,0.629627,0.645682,0.119400,0.598386,0.697086,0.680570,0.172164,0.038378,0.871958,0.414086,0.856265,0.549274,0.024279,0.515145,0.475750,0.915633,0.722899,0.050407,0.117152,0.630231,0.321056,0.396818 Objectives 0.3092
Barcelona_Block_SOO_Penalization* 06:45:56 Parameters 0.833913,0.442817,0.111812,0.076947,0.882226,0.352341,0.621620,0.858733,0.782805,0.095777,0.959197,0.622775,0.814424,0.156386,0.643218,0.804592,0.671115,0.236803,0.916392,0.586078,0.246499,0.098582,0.142777,0.324941,0.687008,0.571721,0.716898,0.757262,0.084547,0.228939,0.314539,0.709755,0.050831,0.248047,0.648305,0.866933,0.487012,0.891689,0.971852,0.307875,0.339186,0.604453,0.668857,0.925603,0.284167,0.945634,0.852348,0.511690,0.239335,0.132666,0.303816,0.970219,0.979861,0.410120,0.880452,0.686062,0.700708,0.214741,0.503526,0.860761,0.414374,0.013939,0.051878,0.786111,0.588382,0.768839,0.666715,0.541460,0.031158,0.714952,0.811466,0.339424,0.750067,0.451962,0.505961,0.253876,0.089373,0.174669,0.294013,0.253910 Objectives 0.32
Barcelona_Block_SOO_Penalization* 06:46:40 Parameters 0.904375,0.826706,0.292421,0.206373,0.399960,0.189520,0.696704,0.259122,0.058500,0.655850,0.626247,0.806617,0.348737,0.973637,0.974172,0.322296,0.629615,0.513064,0.627107,0.477391,0.264610,0.035739,0.468236,0.663064,0.555671,0.340964,0.774240,0.217121,0.737296,0.276912,0.776927,0.853571,0.723687,0.443970,0.133466,0.263545,0.591743,0.704566,0.673470,0.861590,0.589822,0.429747,0.289345,0.385502,0.547675,0.985549,0.278868,0.013712,0.478884,0.303072,0.955503,0.514174,0.308623,0.481084,0.826129,0.104818,0.970656,0.542547,0.074201,0.680211,0.055551,0.663529,0.794217,0.715223,0.143578,0.260371,0.623917,0.801339,0.768339,0.253726,0.873256,0.483605,0.454116,0.374031,0.796125,0.562698,0.694480,0.969657,0.375803,0.871371 Objectives 0.3239
Barcelona_Block_SOO_Penalization* 06:47:23 Parameters 0.080608,0.381344,0.338578,0.264089,0.245950,0.118461,0.171097,0.331404,0.658738,0.127767,0.328059,0.887051,0.082073,0.137939,0.423823,0.462318,0.279591,0.289844,0.310099,0.372005,0.086507,0.510541,0.829052,0.869672,0.873655,0.201301,0.820500,0.997108,0.973020,0.744446,0.099248,0.588184,0.686834,0.158037,0.060417,0.427935,0.117977,0.967983,0.139809,0.461214,0.815828,0.762009,0.355082,0.058222,0.371452,0.789904,0.763349,0.944334,0.328760,0.631565,0.202807,0.171486,0.027798,0.827370,0.023493,0.456820,0.042210,0.327127,0.102634,0.611300,0.243671,0.067678,0.912031,0.988762,0.562299,0.552567,0.142280,0.178004,0.547930,0.984603,0.675129,0.063106,0.036606,0.774371,0.583252,0.243067,0.239990,0.865695,0.199039,0.945326 Objectives 0.3235
Barcelona_Block_SOO_Penalization* 06:48:04 Parameters 0.293731,0.575166,0.128756,0.055049,0.813339,0.738517,0.219110,0.490225,0.586148,0.204312,0.899448,0.052273,0.218177,0.280305,0.927131,0.360753,0.890566,0.916632,0.034709,0.978103,0.601808,0.814332,0.947777,0.486247,0.144223,0.626869,0.932889,0.307302,0.916681,0.327060,0.968362,0.509815,0.590024,0.974266,0.120007,0.667458,0.179313,0.589669,0.550650,0.148767,0.732899,0.136879,0.269979,0.129236,0.197414,0.921236,0.308152,0.131938,0.906999,0.831953,0.823863,0.273302,0.680981,0.694590,0.320872,0.905593,0.373332,0.007942,0.040955,0.825203,0.272606,0.914890,0.409897,0.893703,0.691961,0.804587,0.494750,0.567695,0.660162,0.518087,0.275205,0.844138,0.520463,0.391378,0.702402,0.112282,0.400495,0.736540,0.686740,0.026400 Objectives 0.3268
Barcelona_Block_SOO_Penalization* 06:48:42 Parameters 0.954121,0.219841,0.574975,0.579023,0.278552,0.538422,0.645795,0.803133,0.964911,0.349338,0.472470,0.193269,0.123010,0.918468,0.028919,0.513392,0.523413,0.768597,0.211824,0.186124,0.201479,0.879624,0.634788,0.794018,0.466885,0.843155,0.477344,0.019751,0.680914,0.043696,0.126882,0.328075,0.942221,0.283015,0.332804,0.219624,0.749137,0.095175,0.510483,0.084392,0.196792,0.649669,0.876668,0.879479,0.454707,0.182265,0.432708,0.832655,0.565280,0.109287,0.146143,0.000773,0.227713,0.780274,0.764272,0.928801,0.277631,0.152272,0.747722,0.186622,0.089862,0.636558,0.504103,0.360459,0.465583,0.509537,0.727177,0.625144,0.994767,0.810213,0.354709,0.684848,0.318139,0.274270,0.166076,0.435631,0.055897,0.532778,0.448344,0.172119 Objectives 0.314
Barcelona_Block_SOO_Penalization* 06:49:25 Parameters 0.996007,0.792811,0.379500,0.319242,0.295285,0.462948,0.378320,0.043318,0.141516,0.953234,0.736017,0.168162,0.913174,0.390972,0.198257,0.634128,0.094047,0.824993,0.496015,0.620694,0.412413,0.752800,0.273045,0.284210,0.835656,0.513029,0.197857,0.492821,0.859839,0.372770,0.979219,0.020071,0.447019,0.211620,0.680028,0.940119,0.084431,0.685345,0.089249,0.399542,0.620554,0.525793,0.500631,0.198142,0.429422,0.224815,0.015282,0.747773,0.058844,0.703758,0.904189,0.754849,0.705201,0.977389,0.164709,0.753625,0.395731,0.440828,0.771598,0.899435,0.001195,0.138779,0.114484,0.092440,0.231025,0.815678,0.632093,0.683825,0.687620,0.218505,0.475299,0.906878,0.244186,0.722069,0.820538,0.070090,0.422728,0.615013,0.954182,0.810789 Objectives 0.3177
